Gene,Condition,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10
Gene_477,Target,7.746612802,9.120114656,7.346639843,6.835531784,7.842020047,7.221226598,7.405022745,8.345426408,5.729727803,6.402801555,4.282084435,4.085514073,5.057357,4.524611143,5.683932461,6.288056663,4.317800543,5.413020895,5.315551384,4.066758737
Gene_478,Target,5.256015838,4.21498425,3.936392821,3.168068935,6.713728292,4.873547613,4.666316223,6.432154491,7.132631143,4.277641293,6.784740861,7.921912738,6.547391588,7.37900529,7.897767472,7.475505438,9.68459299,8.233603929,8.122876092,9.672040345
Gene_479,Target,8.510497509,6.683070879,7.012039174,6.038596577,6.313042889,5.553785659,7.65378838,6.772313005,7.562839999,6.78845759,3.537317868,3.939202378,5.746091729,4.235105243,3.576424761,3.380396168,4.405847666,5.345023138,4.653203634,4.469119469
Gene_480,Target,4.933335394,5.079489065,5.940990236,5.064706676,4.869494131,4.63012695,3.992898822,4.874296648,3.646457481,6.465528715,8.203787276,6.079990186,6.726046648,8.702036339,5.714634211,8.685716006,8.30202847,7.283059014,7.420846061,6.699773378
Gene_481,Target,5.81654291,6.6241979,5.532841831,6.704659282,6.436853649,7.153260029,7.503901186,7.258476909,7.614697488,7.160094274,4.359533508,4.766061295,6.358880343,6.596875678,5.457860119,3.957276667,5.329987877,6.219391203,3.899247872,6.114989483
Gene_482,Target,3.462436336,4.796686393,6.341505981,5.035187942,5.681345263,4.883408419,4.213691919,6.317788344,5.350563246,4.511436199,6.741328862,8.312971589,7.605289559,8.722693393,8.99989762,9.852233474,8.006540468,8.16022112,7.604251571,7.290499333
Gene_483,Target,4.636636782,5.795608098,7.637169799,8.646656337,5.612310521,7.746666457,6.568059671,7.791188389,8.743467633,6.040512984,2.91920204,4.702361082,5.690919986,5.950149088,5.487902117,4.867031698,8.067500816,5.959280553,4.616299053,5.175652378
Gene_484,Target,5.805696063,5.456542885,4.975029046,5.191131252,5.479133621,4.409821579,4.746315877,5.795685252,4.578055646,5.633734912,6.886071435,8.909549892,9.269026084,7.544508221,6.415906914,8.304244544,8.244779015,6.444990269,8.59747262,5.966270439
Gene_485,Target,6.233905572,8.648640744,7.781861255,7.107035272,4.160969069,7.084047602,5.931508274,7.041520233,7.127203604,7.455362146,4.696057146,4.847367389,4.512559457,5.125658559,4.348481978,5.605032554,4.044291947,3.690103111,4.913627208,4.543028972
Gene_486,Target,5.449581576,3.471356386,5.261304114,5.978998932,4.10643436,5.77649923,5.827098896,5.590025759,3.901582187,4.68667236,8.324346507,6.561053936,7.153636519,8.484003937,9.073687496,8.32707387,7.50314203,7.365196182,9.925279541,7.659895307
Gene_487,Target,7.692017585,5.870759095,5.99424915,6.599517678,7.35803007,7.864536505,7.008458642,7.47119159,6.901344864,7.343637505,3.560387056,5.05595678,4.793470191,4.816096752,4.378388992,6.727971784,4.160226744,4.71941153,4.162705481,4.725165247
Gene_488,Target,5.472344696,2.774312098,4.81640826,4.70585032,3.85600202,4.837196232,5.267763745,5.256801398,4.496423276,7.313682398,7.671522603,6.399308258,7.44910775,8.959840904,7.247536796,7.932304515,7.60186805,7.314553935,9.319229697,6.14648538
Gene_489,Target,6.979154929,6.828982432,8.433551568,6.940747861,8.034515452,7.236448687,6.163775525,7.379970091,5.895399698,5.812800234,6.213822589,5.211379147,3.41542899,4.387926907,5.608394631,5.278458527,4.555460773,4.053320738,4.732220732,5.906845381
Gene_490,Target,4.433184128,5.960784552,5.653310422,4.739978379,3.179217576,4.17456562,5.652880797,6.816122624,5.83124486,4.013089043,8.235971649,7.60892737,7.437155833,6.903058002,7.233544127,8.841213688,9.880693704,8.643203514,6.825041318,7.292935488
Gene_491,Target,9.108868875,6.537612898,6.212801703,6.541104227,9.392243025,7.355842954,6.710690041,8.088962309,5.604927984,6.882192848,5.701325333,3.879165147,4.514606085,5.422571271,3.609677945,2.976921337,4.709231924,7.035834369,4.203787496,3.617668253
Gene_492,Target,4.877389302,6.232764159,4.058841479,5.617050072,4.717728175,3.032695231,4.939750473,5.342110582,4.779940429,5.126721385,7.132512606,7.30442806,7.863506073,9.322136015,6.650270831,7.213782786,7.956453438,6.764676893,6.661410294,7.711457198
Gene_493,Target,6.502412182,7.554380724,6.610779559,5.525398377,9.456901072,6.512528857,9.390708196,6.064964504,7.539162129,6.353910978,6.066647517,4.374960942,4.98381974,5.541146626,4.665569714,4.285159875,4.795525365,3.141823844,4.796228758,4.478077502
Gene_494,Target,5.02198959,3.384389191,5.621139545,4.936612579,3.925208542,6.275572463,4.860069849,3.279183182,6.549429739,4.421808326,8.193327516,9.621713893,8.650310268,8.060968921,8.263962523,7.481811559,8.894870215,8.209166803,7.373855422,7.464589295
Gene_495,Target,7.532714366,6.052793527,7.714720386,7.837615766,6.026666745,8.20300826,6.64869,8.459216377,7.429112849,5.521373358,5.716358336,4.192672717,4.545293421,5.380421822,6.044577465,4.522299189,5.126339421,3.44474139,2.883118438,3.120429088
Gene_496,Target,4.194151064,6.023932055,4.062441999,4.028454005,4.708642651,3.905085227,5.591065363,5.201179559,5.692298414,4.066887,7.908323571,8.009374653,8.411193851,8.119109955,7.267659622,8.733146981,8.364444716,7.881417121,7.57354645,8.784554973
Gene_497,Target,8.746074293,8.469777812,6.53652076,6.891181413,6.526727268,7.17553478,6.666654574,8.666689246,6.653391585,6.557860618,4.884200034,4.812419699,5.685333508,5.534629559,3.42065631,4.340111976,4.568301193,5.943680171,4.979445878,5.499589693
Gene_498,Target,4.9215968,4.560648323,5.664590559,7.333268052,5.007030323,1.597976196,4.042113914,4.773506809,3.443373391,5.316930444,7.415852217,8.696957666,8.944522906,6.185389318,8.563601403,8.972806989,7.319516416,7.073466353,6.064039065,8.963541903
Gene_499,Target,9.083685453,6.883562186,8.106694599,8.227742832,7.101293752,7.040171852,9.052147989,6.552754463,5.81838732,8.238723281,4.401766309,3.524290303,4.66383516,4.157959034,4.005759035,7.270943896,5.01018796,5.558212376,2.891112873,5.10326617
Gene_500,Target,3.199852221,5.473502145,5.725034661,4.573134574,4.463226945,6.323860332,3.908646869,5.309381107,5.492173973,5.739040639,7.882073846,8.158641034,7.024960409,8.940499388,7.410361116,6.975216045,7.63288361,7.242527096,9.079328868,7.355075827
Gene_501,Target,9.37072522,6.833188043,7.926961395,6.431848252,7.225090081,8.131985906,8.380481535,6.767196586,5.399356673,6.701630823,4.724375917,4.969674427,6.089346021,3.99457824,3.367463745,5.773542445,4.971791677,5.35626109,3.673006883,4.295462504
Gene_502,Target,4.779781474,7.093287659,6.73047495,5.035813549,6.064929922,4.432218302,4.622558748,4.910805723,3.582707468,4.992683258,8.232891077,6.881119723,6.529819892,11.03518468,7.523460167,8.451313004,7.482590871,9.549425023,7.624026034,8.464418487
Gene_503,Target,7.749278153,6.463401666,6.366116851,8.065397248,8.322708444,7.218300624,5.742415277,7.825264714,6.252819602,6.835939364,6.363365394,3.356133899,5.745335944,5.293044764,5.270188485,5.262238903,4.697670623,5.152479166,4.662371851,5.247955002
Gene_504,Target,4.382938131,5.31433673,6.474364145,4.05696008,4.525618513,4.436721622,6.168931115,4.666855645,5.985296972,4.945201667,7.357922494,8.833390374,7.353892868,7.523141061,7.525778165,8.955973461,10.11206342,6.652923122,7.137064937,6.963295832
Gene_505,Target,5.72180443,7.183318134,7.147991983,6.626824763,6.492300158,7.629771138,4.959266564,8.30794617,7.108779611,7.853662181,4.919231507,5.026668227,4.713593035,4.439819178,6.00774592,5.085670065,3.781790086,5.412227109,4.105146645,2.840640797
Gene_506,Target,4.880227248,4.900409568,5.455416628,6.369989969,5.911347897,4.23237715,5.565692873,5.07626361,5.499808689,4.609880045,7.326826538,9.027167716,8.110861512,8.675508151,7.35815063,5.232190429,7.531704087,8.143525213,10.00949206,7.969000365
Gene_507,Target,4.720831991,6.518740912,6.011192251,7.503292375,6.744705384,7.642256488,7.901718091,6.073050685,8.056836867,6.278209607,4.817022624,4.640687818,2.896997469,4.64253795,2.92739261,3.502849558,5.200368708,5.33492423,5.682696073,4.337212081
Gene_508,Target,5.497335711,6.147374773,4.54087858,5.565362048,3.331331892,4.616937535,4.991526333,5.51021037,4.067988124,4.742553819,8.117822917,8.904039401,8.795296129,7.835333811,8.291882319,8.288420121,7.217213035,10.38185237,8.209215617,8.480956832
Gene_509,Target,5.668612068,6.763769493,6.821496679,7.806967505,7.490977234,6.795004608,7.482135403,7.380271942,8.043288544,8.135190742,5.505279341,3.848885171,4.690588355,4.633575781,6.531299358,4.788449455,4.349108655,6.976081897,6.569359779,4.886207502
Gene_510,Target,5.510704124,3.859329689,5.585067598,4.436715922,4.85568997,4.16258357,2.871614569,3.600953791,5.842317921,3.650476043,7.401757524,7.04416766,7.855078611,8.593508866,7.660729664,7.040504772,8.593866191,8.114275461,9.434007026,7.912440623
Gene_511,Target,8.007892025,6.618366624,7.93509016,7.104233166,6.46514562,7.070781677,7.240181805,8.689647934,8.024149177,6.580260926,4.963013293,5.764976537,3.499174214,5.214014313,5.244747539,6.176927424,5.633328388,5.773944993,5.404707157,5.883993973
Gene_512,Target,7.515154103,5.129129685,5.944172076,6.153812072,3.743606995,4.924804466,4.62208393,4.190640873,4.209581977,4.371311891,7.362113293,8.919830435,8.680061627,7.924039588,8.013611785,9.867260422,6.665530363,8.182495997,8.651255241,8.259658853
Gene_513,Target,6.55542268,7.458059741,6.808985005,6.38929182,6.990416466,7.181466727,7.026999438,8.182191017,7.925787977,7.84100982,4.337389131,5.89668914,5.052904731,5.845817573,5.355093881,4.556413412,5.196855631,4.450140004,4.679696486,6.699417402
Gene_514,Target,6.410053851,4.581713612,4.512040953,6.209046923,4.98798389,5.336074955,4.937364059,6.179581367,5.29133729,4.762208459,8.863979392,8.944293569,8.50183344,9.516910823,7.591833199,7.805093613,7.560471536,8.911126439,7.964948816,7.760798827
Gene_515,Target,4.017304376,7.130681015,6.842862027,9.760476018,5.873423356,7.8197673,7.570563101,6.976778829,7.409783671,7.876278016,4.794000586,4.37842617,4.384599845,2.811947258,4.765088423,4.986365311,6.354235961,5.529815696,5.870229375,3.858915361
Gene_516,Target,5.507829492,4.185521996,5.275380742,6.672520102,3.686311248,4.982703214,4.923912459,5.617476455,7.035734391,2.797440622,9.166619346,7.291402198,8.086421684,9.084547038,9.529501499,9.468354116,9.767460645,5.917717215,7.44779249,7.68513178
Gene_517,Target,7.574296337,6.077663944,6.544102703,6.97261997,5.175336044,7.384072202,6.947751738,7.991514235,5.952049089,6.922434799,6.128414375,3.159416786,5.752368044,4.916807571,3.692415896,4.263544664,4.103173295,5.224424317,6.580948711,5.239079764
Gene_518,Target,4.46099305,4.687518557,5.467480098,5.083806646,5.595684163,5.13001585,5.039277121,3.84287976,3.832504641,4.013775965,7.950329744,7.912083805,10.13057831,9.19346804,9.180821408,8.703099483,7.69521192,8.399495006,7.917432917,7.081807787
Gene_519,Target,7.322670141,6.16902502,9.369816813,6.699543485,6.973265859,5.806339199,5.701409851,7.66530304,7.520534701,8.294335792,4.16156235,4.481024788,7.337060309,5.823750059,5.032275798,4.558254271,4.492507499,4.265261913,5.846669635,4.814359638
Gene_520,Target,4.77101532,3.885164737,6.841261914,5.412082443,4.305115358,4.850428765,4.181657821,4.580566276,4.180594087,5.866075755,8.799074925,8.887742355,7.74793935,7.439215926,4.735638707,8.680483645,7.071437967,9.717913343,7.766188437,8.122531225
Gene_521,Target,7.952831163,6.334948977,7.442861779,8.182455827,7.221204695,8.824969076,6.588199402,7.844686614,7.723998844,7.223459653,6.300491132,4.858255065,4.837057176,5.131986821,5.683541636,4.112178472,3.749372774,3.997599834,4.490709007,5.864390634
Gene_522,Target,5.387619481,5.073455706,5.807510705,6.078739647,3.429641146,4.878530875,4.789199775,6.296200393,4.605838198,5.140743913,9.138864921,9.437034419,8.777637402,7.948702082,8.347398881,5.907442104,6.618708563,6.341628182,9.05727917,8.794299372
Gene_523,Target,8.106357212,7.739848732,6.807355664,7.503703308,7.648591121,8.261337761,6.229822706,7.351699796,5.694266991,5.157073269,3.483953098,3.07514454,4.124548427,3.732454526,6.820833093,5.770383742,4.754744596,4.601459243,6.471879915,5.258448633
Gene_524,Target,4.226388502,4.873915583,5.042557815,4.890165576,7.224800819,5.974420225,5.590224362,4.483684329,6.547707189,5.822201515,6.330002924,7.31880294,9.619397107,6.132409545,7.559247093,8.13482154,6.866435067,9.260767918,7.455475242,7.599177037
Gene_525,Target,5.398732437,7.019580681,6.413777094,6.557070064,6.781924244,8.127692427,6.330593249,6.361518873,7.079408131,7.335468577,3.171811953,3.631355827,5.044063621,5.873987453,5.209025652,4.387008353,4.790552395,5.969859161,5.7628696,3.847120937
Gene_526,Target,5.986316652,4.337032649,5.576721095,4.862162234,4.831823263,5.576192989,7.483567237,4.967826777,4.190461874,6.038098642,7.691869764,7.956176022,7.064571874,8.435475732,6.566023467,6.815625129,8.466978091,9.37245071,8.891390335,8.755817256
Gene_527,Target,5.440388247,7.455421259,6.277978809,7.064031162,8.33781613,5.459692787,7.885322803,5.176763863,5.620930105,7.223940254,6.633797039,4.438551782,4.097152721,4.979654239,5.997215992,5.853053788,4.909768222,6.004234729,5.181566043,4.923128933
Gene_528,Target,5.043331346,6.140011666,4.201947622,3.980766817,4.689731131,4.890012119,5.573746706,5.397668364,6.780339111,4.712391042,9.906804716,9.403781439,8.837104052,8.309084945,8.207685466,6.146338977,6.487687466,7.20938674,8.083766798,9.259350571
Gene_529,Target,6.043424812,7.307097345,4.832286101,9.452835782,6.805457847,5.107452545,8.042947956,8.231822418,7.773085826,7.935995672,4.785069832,6.321712305,4.766020311,3.101761799,6.899697333,6.191853472,5.734370141,3.728885257,5.924610647,4.864202181
Gene_530,Target,6.169631746,6.963693891,4.495411698,5.529460473,6.366104014,6.104286545,5.050764939,4.430936865,5.629271197,5.681987925,7.171660447,6.429967891,8.559055511,7.978666895,7.248830188,8.003533648,9.006735116,8.285653623,7.800399454,7.291870338
Gene_531,Target,7.052731643,6.754443823,7.034807913,7.818676379,8.03479968,5.591933997,7.545764625,6.621154502,7.611884935,4.84652615,7.564258413,4.958422192,4.791412807,5.271651975,4.107147486,5.027607612,5.433572178,4.665515371,5.919668,4.532427939
Gene_532,Target,5.581129997,4.732853049,3.215316193,5.312331247,5.11689243,5.748640762,6.614537261,5.036022925,6.230748777,5.038459894,7.487907057,7.522873423,8.971366075,8.038314445,8.766862947,8.111959584,7.057627292,8.120841267,7.087375151,5.979882583
Gene_533,Target,6.105657251,5.5256313,5.798528457,6.273803194,7.793145323,6.583770817,6.532523694,5.88136982,6.850858819,7.956406944,5.778589187,5.754984939,5.453982202,3.809395243,5.264291702,4.391385286,4.81466643,6.169230442,5.08004804,5.392073912
Gene_534,Target,5.456990774,5.532590776,3.926443591,5.384197577,5.838443679,4.029571892,4.48162302,2.946054599,5.275321681,4.871312075,6.870675922,7.537963385,6.569787914,8.888309739,7.233733961,8.530292738,7.735179005,8.437332079,7.357215721,8.891883221
Gene_535,Target,6.9109913,7.461687076,7.471730234,7.746606051,7.070258861,7.428132269,6.442843631,4.826617452,7.936154259,7.07042921,4.190897127,4.08394048,4.938820203,3.118067021,6.268999159,4.769052577,5.084967892,5.429591831,3.342249232,6.632158813
Gene_536,Target,6.723874561,3.425502886,3.73323212,5.309272207,5.73360349,2.361842768,7.551972032,4.048752034,4.751520627,4.959311879,7.601509528,7.369324454,8.056221677,9.422331488,9.337077051,6.642830982,7.510716273,9.743828982,9.551730837,6.979613271
Gene_537,Target,8.863452739,6.01733936,6.371836343,7.201231673,6.80869144,5.125168995,5.771206579,7.8193524,4.462948813,7.446756555,3.578497323,4.84227922,4.962137049,6.254522335,4.528007192,4.456208481,5.842029926,4.602487726,5.490873104,6.029869371
Gene_538,Target,4.257663826,5.748520223,4.630776949,5.475246295,4.575122379,6.639991565,6.00576282,4.805709117,2.366079599,6.290217213,7.818257026,6.665130379,8.118438528,8.021436705,7.540514373,9.029167284,7.159906081,8.182458043,6.744857903,8.375841779
Gene_539,Target,7.317336108,5.518856428,6.631635482,7.691049565,8.200294455,7.547214753,6.649809552,9.200238478,6.531878298,5.842873549,4.331500288,6.346500379,4.598104392,5.525567193,6.641558237,4.660336704,4.34678975,4.510088805,7.802160896,4.223729225
Gene_540,Target,5.319638993,5.881039288,3.86645778,5.424104462,5.954328469,4.981165531,4.202682266,4.805997916,5.368583495,4.495301993,8.693274565,7.750038034,7.343805231,9.50078385,6.550438958,8.321623247,7.736611718,7.89281949,7.898278614,7.183283956
Gene_541,Target,6.364690203,6.488731198,7.943912515,7.969908827,7.771317478,7.921733612,9.200888159,9.764186397,6.552715358,5.271779552,5.545196883,4.268776805,5.370456695,3.857537381,5.502180412,3.78190234,6.941263019,4.081137804,6.124327463,4.068596272
Gene_542,Target,5.398282285,4.548501724,5.679362893,6.34043204,6.737043062,5.232555686,3.895183222,4.255670345,6.975693918,5.128675725,7.567151531,8.513078113,6.581674807,7.580610272,7.175471915,5.470746693,8.47441338,7.462447617,8.225129715,8.858773829
Gene_543,Target,6.956165444,8.010144789,6.07828004,7.026202549,5.993143334,8.296471978,7.791865988,5.776552176,7.64561055,7.421205304,5.652376403,7.161228821,4.196952501,5.272040556,5.812614581,4.849245215,4.615356989,5.349099402,5.823806858,3.814369927
Gene_544,Target,4.832237822,4.736031059,5.050981736,6.574988628,4.165112008,4.86653575,3.460611479,4.365221457,4.843337349,4.586719846,7.404828663,8.35349319,7.937452578,7.301179253,6.863461913,8.697019659,6.882907782,8.840173114,7.902972023,8.407546082
Gene_545,Target,5.426401063,6.968739163,7.194676851,8.805904419,8.018535696,6.587888017,9.15858879,5.685461173,7.399377852,7.334319291,6.056815808,5.518619006,4.934053225,4.559029555,3.672220271,6.182732024,4.978529441,4.391290656,5.924139875,5.804350975
