"Gene","Condition","Control_1","Control_2","Control_3","Control_4","Treatment_1","Treatment_2","Treatment_3","Treatment_4"
"miR-1017","Target",21.2423402430667,21.8578570704023,19.0706580801116,19.3467930632279,29.9755883174652,31.2467943538773,28.0862205793866,28.7771685349998
"miR-1018","Target",31.7490744057832,30.7839727274232,27.8644183524179,31.0731119141075,20.3859013360622,19.301016660288,19.9943121350792,20.6359056570698
"miR-1019","Target",20.3525635708488,20.7956695512395,21.5369521737518,20.3901125468892,28.5193656814786,30.0615794930753,27.6242499681967,29.7573328768328
"miR-1020","Target",29.200934443305,29.0745136267279,29.3847331254264,33.8477677058299,19.0003012850158,19.0883134648327,19.6189199038354,19.6160025334102
"miR-1021","Target",23.3978941032666,19.9739288306304,19.8501603755583,19.5316502986251,31.1257966262795,29.7879804129471,30.4700188870569,30.1088734651601
"miR-1022","Target",28.4385747789897,29.1887367129115,30.001148899527,31.2031084212509,20.3116930571071,20.1305984272567,19.1948365358748,20.9260876543164
"miR-1023","Target",20.9470169931282,19.6782020310136,20.7724232705027,19.7583894974407,30.2127709753891,30.8255947646381,30.5630494765306,29.2476323080135
"miR-1024","Target",30.3781999328032,29.4748755132081,29.8094486821118,29.0978813041542,19.9759398173299,20.8723966669955,19.6875382871376,20.7207174487311
"miR-1025","Target",19.8971711990406,20.5590220295086,18.4458016213433,20.709922629586,29.3484042475485,29.5619189447276,30.2593041408769,30.4915371371674
"miR-1026","Target",29.5047683759637,28.9681246413748,29.3061737521263,28.733245871364,21.1232017433188,20.3808699905083,19.9878098235407,18.9643868007303
"miR-1027","Target",20.8596867395845,20.1899926478221,18.2741244107246,19.6123343099829,29.6811987636773,29.6756974077474,30.0300531850562,30.3923216190671
"miR-1028","Target",31.1956314195201,29.8864232834537,29.3699411442797,28.8125008671778,20.3356472634442,19.5724656270355,20.6114987685491,19.1295984525502
"miR-1029","Target",19.7049492011717,18.7421550935437,20.5545342011157,19.7955884903466,32.7952229231618,29.5623668908636,29.187248239663,31.9630290035728
"miR-1030","Target",31.9284617855466,31.5341804759799,30.3199439991314,30.735767556314,20.9268725591054,21.1272426738033,19.3345303799066,19.2090631107955
"miR-1031","Target",21.0876668220688,18.8266962163671,20.3888933879226,19.2654841124944,32.0477236698346,30.9746124200693,30.5276796341862,30.1961981822036
"miR-1032","Target",29.1905636925047,29.5218164437374,30.0982719309327,30.2227635520288,20.3263880864843,17.3987313738051,20.3538436775526,20.5855475892867
"miR-1033","Target",21.1024626915766,21.5644285204946,20.8770813874866,21.0146239236686,29.5778930804812,29.4532915367696,29.1350055087276,31.6338866049781
"miR-1034","Target",27.9543316300505,30.2567324451288,30.0399818687733,30.4438850078279,20.8407963910988,18.6387776168059,20.7991102395814,20.4018909193899
"miR-1035","Target",19.9354489119879,19.5480649230767,20.3916517141709,19.2457720145866,30.3998494859054,30.0087367154716,28.3437127433415,31.7335678294406
"miR-1036","Target",32.0913348332758,31.0639400622404,29.5865781567864,29.4109550635717,21.0897667635833,20.9404314590432,21.0966973718817,19.7325382919566
"miR-1037","Target",21.1505251484962,21.7841480999105,20.1668300615965,20.1856524917748,30.0354483682219,28.8211932977755,28.8417094934456,29.4158609955565
"miR-1038","Target",30.4631720107828,30.2627910681867,31.2183951963188,29.1091651068178,19.8907401873714,19.5264929397198,20.1995024523028,20.6273855615536
"miR-1039","Target",21.6919625447183,21.6634383101261,21.8529648981574,20.622595125919,31.8033675312894,28.8941310410017,30.1481825593599,31.4497539900231
"miR-1040","Target",29.7061373333509,30.4760373200455,30.7624200077345,29.788664972217,21.2519209714516,20.5436947102477,19.2103259024331,21.1785619649456
"miR-1041","Target",18.7672859438626,20.9428119954189,19.1978294543535,20.6090755110864,30.442054013273,31.1750500904934,30.4174376569282,30.8485606861988
"miR-1042","Target",29.2877786921057,29.9085116755834,31.0578671187047,29.1592555561911,18.979900943137,19.8387779079885,19.8783803504506,20.0022787646513
"miR-1043","Target",22.3179178223797,18.4965918840942,19.0820429256652,19.176591173428,31.4466371031165,31.2501773925514,29.0665383778658,28.9319031098467
"miR-1044","Target",29.6691247773993,28.0059759744642,30.4925722987554,29.9223369493634,18.2831020289016,19.7620858747989,19.9549232537368,20.8365171088177
"miR-1045","Target",19.9453418311138,19.2871024580266,19.3587572457536,21.3518919034871,29.6967747236957,30.2983065207878,30.4060061268793,30.444066919749
"miR-1046","Target",28.4982401330352,30.6872005264095,31.1876391938477,32.0552851141017,18.6825082607259,18.8573122141716,20.4407874972359,19.4934726558997
"miR-1047","Target",21.2511625108288,18.4873860984467,20.3719304047774,20.3866328004653,30.8844977993103,30.9029454210029,30.1120320326789,28.3448876273679
"miR-1048","Target",30.3301357079288,30.3784219495447,28.1523498803165,31.1240065551694,20.1083920589692,18.8836015761439,20.2732198454064,20.9562328932976
"miR-1049","Target",20.583652184664,19.5946569376907,22.3605623670784,19.8134338775802,30.3324578849231,30.4774809799231,30.9459885583859,30.8464521172957
"miR-1050","Target",29.9807450279946,29.8679125797855,28.9201688687411,30.4163845516608,20.7135770347976,19.5790435603966,20.8531022884039,20.0623769123232
"miR-1051","Target",20.5243486672599,19.2579158521702,21.071473268653,18.7096315471478,32.098183170229,29.8214608720098,28.595320902607,28.9555317317784
"miR-1052","Target",27.9993277114216,29.7957653966743,30.1891387781961,29.3562254638001,19.8309758987779,18.6977163535772,21.0171870906079,19.833916274237
"miR-1053","Target",20.2854017405336,22.1221741911158,20.9760210514638,18.8127503737857,31.1247197476369,28.330961118631,32.8693275311491,31.4751082489215
"miR-1054","Target",28.4404461799061,29.1592866097149,31.5521299362168,28.8398500874583,22.399464491349,21.3256085181004,20.8359608154017,19.5475882526839
"miR-1055","Target",21.6722051022509,20.1816660224182,21.0823006947816,19.4256605679452,30.8130034781775,29.0275949880237,29.4639959410485,29.8197063799088
"miR-1056","Target",31.2025565482125,30.1826345209063,29.5470746951468,28.9549667431514,19.262730588217,20.3142121278863,20.358336547438,19.7149910377021
"miR-1057","Target",19.3276281522707,17.9283071019484,20.3781097718205,19.6274541737793,29.9545135398474,29.8623939569619,27.9543330222479,29.9118651644653
"miR-1058","Target",31.8032581315516,31.8494227854743,28.4979364272038,30.0305167312413,17.920707654048,19.4082084032935,21.737658027465,20.8322023738424
"miR-1059","Target",19.6567702154832,19.604710710944,19.9181346637102,18.816878095905,30.10025460889,29.1587844441263,28.6453910853075,29.1757473900829
"miR-1060","Target",31.0454890507708,28.9469335670045,29.0425327761695,27.675501083111,20.542003825834,20.0872739669409,19.6130981942101,20.9072179814167
"miR-1061","Target",20.0204672291282,20.5751084199458,19.5794704867683,19.365266670144,31.1027828462166,30.8334674561383,30.91379395427,30.4164420244056
"miR-1062","Target",29.877763518956,29.1312926494168,31.9785679443333,30.154337034721,19.6560330005967,21.7704099411341,21.686404175231,19.3338860900543
"miR-1063","Target",19.9974060068763,19.7139997212341,20.9566450184953,19.6869474476151,30.2726470722473,30.0414521225778,29.9951181475933,29.0237807713937
"miR-1064","Target",30.1440500842475,30.4566192186952,30.0377499344123,29.6290263545794,20.5651485304643,20.1216226428943,20.8328946359996,18.9761900614015
"miR-1065","Target",21.9471712229336,18.9558459181469,19.5086650706081,20.7506933034878,30.3896976138595,28.5135938241435,29.3689781166585,30.7271246120254
"miR-1066","Target",32.1494499984752,31.7129174579391,31.9541579949905,31.1416552660134,20.4858645272218,19.7218900918538,20.6736277116209,19.3862798427362
"miR-1067","Target",17.9968441359085,21.2122810133418,19.4838300593023,20.7268216025598,28.2746969716918,26.5325098594695,29.8866337773863,28.5528280545975
"miR-1068","Target",29.630755263809,30.3395613393138,29.4638309814252,30.0302256849803,19.2750569244699,18.9027604811025,19.7631027411489,21.0128929863027
"miR-1069","Target",18.8984411704862,20.8750868606644,19.4566387142656,18.674807424572,30.6349370032784,30.7302030383171,31.1665215428427,30.5927393634935
"miR-1070","Target",29.957055354437,31.5210167116345,29.5626369510587,29.9147894370115,19.6696986460985,20.7455704897942,19.6248810212829,20.6517929450105
"miR-1071","Target",18.5652557866847,19.2208423662106,20.2934018988909,20.1939040357493,29.3008982972022,31.3915488653759,30.8190586344021,30.086194419613
"miR-1072","Target",30.2951260091599,29.7324856469534,31.2173170784894,30.3705937046842,17.999279057866,20.0317639392574,19.9504191368057,18.9827857247739
"miR-1073","Target",19.6308328896139,21.7159671261868,22.5353470759734,21.0896584144041,29.555488451278,30.9924648472899,30.7008253603798,31.7576150582584
"miR-1074","Target",29.3503138133568,30.886951944468,32.6191418687619,27.8982559280866,20.8778306130134,21.3220328140931,20.4887948997251,20.5742145426043
"miR-1075","Target",19.2455367314011,19.2645011620755,18.9748690343402,18.2807376362173,30.4328405824001,30.1108071563737,29.9705129172427,30.1570666179843
"miR-1076","Target",29.5861818745474,31.770020613521,30.3573713373212,29.9792615741049,18.9402946583161,19.0180937173312,19.2503859145249,20.4698761687575
"miR-1077","Target",20.9162870020546,19.4340457524826,19.1593446503016,19.2695082238476,28.9158736779281,30.1096292550283,31.2244581602247,27.3935926289744
"miR-1078","Target",29.9209637017617,31.3110114336722,29.21151523242,29.8921454931683,20.7945244403895,20.3654780480069,20.3302559389899,17.7131726534035
"miR-1079","Target",19.5889074647199,19.8114831166549,21.0604565231355,20.3186946238953,30.7579467193928,30.8546434279145,28.5505249929347,30.5417951803911
"miR-1080","Target",30.5077687652503,28.7101606314929,27.9127059587187,30.2441825006043,20.4570025970626,19.3082217280403,21.024626078031,18.6320273854732
"miR-1081","Target",21.936858254156,20.6153467065985,21.4902057914759,20.8162690948987,30.3450656892128,30.3925547337649,31.2859236242182,31.1150409423833
"miR-1082","Target",30.2519258586505,32.0515653616481,28.9467708527189,28.6966434203,22.4589646194879,19.2065862467506,21.5913494381004,20.8215181977565
"miR-1083","Target",19.5707251024632,20.0142960485232,19.5975605985735,20.0986456856686,29.5041095484205,28.9257947378586,30.6877290519807,29.7060549068062
"miR-1084","Target",29.8138880640458,29.6510835151637,30.3467423824126,29.0201595999748,20.3314785613418,19.481296356737,19.77319513451,19.5063466568981
"miR-1085","Target",20.058654477423,20.4402065877455,19.1372631596762,19.4290101039621,29.8709550803641,28.4025346812523,29.8797323468632,31.6520914854921
"miR-1086","Target",29.6379891394107,29.9607972603266,28.899337227284,29.6670516401669,20.5174662527266,20.7859792876771,20.1587969325639,19.7658163670093
"miR-1087","Target",18.8237930441296,19.9866614857045,20.3096257318003,19.6213720027144,30.9471171449566,30.2304093863665,29.0464826103284,29.6349191438287
"miR-1088","Target",29.3683083544839,28.7325416842644,28.8671641169415,29.6488014982296,19.2567500717332,20.1487202042391,18.0905166594908,18.6346930208524
"miR-1089","Target",21.3716851858926,19.6417802520875,20.2583025239626,20.799707422445,29.9280178516707,31.2293183188215,30.817466919571,32.0452943233942
"miR-1090","Target",30.898615110514,31.9303824937853,30.0321189318203,28.8418799277674,21.0741952009143,19.6940167329074,20.4822885858315,21.7434845834112
"miR-1091","Target",20.799182254853,18.5015593256559,21.5097057344161,20.7371782199809,29.8972382000903,29.3287880197674,29.9622389920836,28.7053679460138
"miR-1092","Target",27.7601229352746,29.2195357432356,29.9648867410578,28.773248435452,17.7640067355719,20.5876190167351,19.219500146611,20.0461050911113
"miR-1093","Target",17.5913891780059,20.7962881972031,19.0837654137169,21.2036915015322,30.0660005845762,30.2123315930989,30.2972558961871,29.8936653523047
"miR-1094","Target",30.6505620361472,31.9137631765542,30.309818643926,29.8712496322779,19.787848024249,18.8068506009074,20.1753686762773,18.5907833662348
"miR-1095","Target",18.9071302616484,21.4143798946087,18.4653052887864,22.1311387815473,30.701720792195,31.7649844195264,30.4526894080817,29.812011256099
"miR-1096","Target",31.6895905176338,30.0202372234592,29.5791905791777,29.4199748076689,19.4543826347772,20.449052046731,20.3947508370196,20.0644186784681
"miR-1097","Target",18.1745298194505,18.8830035097018,17.7351473786675,18.7798631149959,31.8488939108917,31.5219781019973,29.2748423662265,31.2476964236397
"miR-1098","Target",29.8629141137292,29.819600280589,31.0532763543993,29.870738913515,21.2086849615542,20.2933062567873,19.0172908730955,20.4064210771908
"miR-1099","Target",19.9633218423966,19.48403254881,19.7933198563297,20.009532606963,30.6277627192359,30.0711979675137,30.2088293958298,28.7253192183524
"miR-1100","Target",29.8123543602209,29.8931055831508,29.6397355882585,29.5966779310205,20.0103764846363,20.0022825165267,20.4754667109899,21.4391434286676
"miR-1101","Target",19.7806810062904,19.7343463524152,22.1109525367069,19.5909862125647,29.44553569614,30.5115367738775,29.8619675502383,30.4808923541611
"miR-1102","Target",30.7734344246261,32.7961522149513,31.2296798109153,30.9427755485677,20.3067742347877,19.6021473793311,20.0503078888383,18.9688639546568
"miR-1103","Target",20.8126947138533,20.6314023257202,21.2852267196955,18.9990670129974,29.7385471043181,29.0261357728375,29.7894006028403,30.2121105531063
"miR-1104","Target",30.8303558768241,30.2996094216652,29.3802325475959,29.9106635731907,19.038660356713,20.4071810588733,20.570586542318,18.7477882800119
"miR-1105","Target",20.7650683385067,20.9349331777777,20.6518937937131,20.8781224629838,29.0573673865088,29.1071169276675,31.3257243928319,30.7282695892855
"miR-1106","Target",29.6946464617563,30.5984402122307,31.8118924408724,30.1881203596336,19.5963258114057,19.418635774424,18.8482595253019,20.2053314959804
"miR-1107","Target",20.5102678266933,20.1720677843366,20.3526177246535,19.8487422161345,30.4706365393279,29.1719964639801,29.7781619526518,29.9606403352132
"miR-1108","Target",31.3223451667991,27.9405932331141,32.2732255212947,29.2995793368456,21.0792598422057,19.734787777445,19.7133477546783,19.8699140831588
"miR-1109","Target",17.5624893223658,22.8766579020192,20.2578688221995,20.6700831549844,29.4055562213995,29.277483190578,31.3537267626456,30.7900719690272
"miR-1110","Target",31.1182229531809,29.68463710634,28.6648238224894,29.3924616199552,21.6635426569481,18.430237770969,21.7691380823775,19.5094814653197
"miR-1111","Target",18.4326870502906,18.8627474121767,20.3498095923668,19.7133433542073,27.4088788887988,29.6319034265015,31.5709373400284,29.6574456749629
"miR-1112","Target",31.5500897973325,29.3165906099997,30.74007423863,29.6524310876525,20.9077519941371,18.1511017170966,20.2036340542232,21.3568516907836
"miR-1113","Target",19.1555356106522,21.6570126031443,19.5954060593742,19.4379875852945,28.8905821127597,30.5686389575744,28.8934573548268,28.5870627791129
"miR-1114","Target",29.746741961597,28.2571783312447,29.1128043739498,31.9497954704133,20.0471220230237,20.8569578880729,18.3780558299773,17.8238604553412
"miR-1115","Target",20.9595644574024,20.0980073948903,21.6216348630989,21.0435557157076,27.7780057531772,31.202888860885,28.9818250112059,29.9125362165859
